Year,Month,State,County,Rate
2013,August,Oregon,Jefferson County,9.2
2013,August,Oregon,Josephine County,10.7
2013,August,Oregon,Hood River County,5.1
2013,August,Oregon,Klamath County,9.8
2013,August,Oregon,Baker County,8.5
2013,August,Oregon,Curry County,9.7
2013,August,Oregon,Linn County,9.4
2013,August,Oregon,Umatilla County,7.8
2013,August,Oregon,Lincoln County,8.1
2013,August,Oregon,Jackson County,9.4
2013,August,Oregon,Marion County,8.5
2013,August,Oregon,Tillamook County,7.5
2013,August,Oregon,Wasco County,7.1
2013,August,Oregon,Morrow County,6.7
2013,August,Oregon,Malheur County,7.9
2013,August,Oregon,Clatsop County,6.9
2013,August,Oregon,Benton County,6.1
2013,August,Oregon,Union County,7.7
2013,August,Oregon,Coos County,10.2
2013,August,Oregon,Lake County,9.6
2013,August,Oregon,Washington County,6.3
2013,August,Oregon,Douglas County,10.2
2013,August,Oregon,Clackamas County,6.9
2013,August,Oregon,Sherman County,8.2
2013,August,Oregon,Crook County,10.8
2013,August,Oregon,Gilliam County,9.7
2013,August,Oregon,Harney County,9.3
2013,August,Oregon,Deschutes County,8.5
2013,August,Oregon,Columbia County,9.3
2013,August,Oregon,Wheeler County,6.5
2013,August,Oregon,Grant County,9.2
2013,August,Oregon,Wallowa County,7.8
2013,August,Oregon,Lane County,8.1
2013,August,Oregon,Multnomah County,6.7
2013,May,Oregon,Polk County,7.8
2013,May,Oregon,Yamhill County,7.2
2013,May,Oregon,Jefferson County,9.1
2013,May,Oregon,Josephine County,10.6
2013,May,Oregon,Hood River County,7.0
2013,May,Oregon,Klamath County,10.0
2013,May,Oregon,Baker County,8.5
2013,May,Oregon,Curry County,10.0
2013,May,Oregon,Linn County,9.4
2013,May,Oregon,Umatilla County,8.4
2013,May,Oregon,Lincoln County,8.5
2013,May,Oregon,Jackson County,9.5
2013,May,Oregon,Marion County,8.6
2013,May,Oregon,Tillamook County,8.0
2013,May,Oregon,Wasco County,7.3
2013,May,Oregon,Morrow County,8.5
2013,May,Oregon,Malheur County,8.1
2013,May,Oregon,Clatsop County,7.4
2013,May,Oregon,Benton County,5.3
2013,May,Oregon,Union County,7.6
2013,May,Oregon,Coos County,9.8
2013,May,Oregon,Lake County,11.4
2013,May,Oregon,Washington County,6.0
2013,May,Oregon,Douglas County,10.0
2013,May,Oregon,Clackamas County,6.8
2013,May,Oregon,Sherman County,8.6
2013,May,Oregon,Crook County,11.5
2013,May,Oregon,Gilliam County,9.0
2013,May,Oregon,Harney County,11.3
2013,May,Oregon,Deschutes County,9.1
2013,May,Oregon,Columbia County,9.4
2013,May,Oregon,Wheeler County,5.0
2013,May,Oregon,Grant County,11.2
2013,May,Oregon,Wallowa County,10.4
2013,May,Oregon,Lane County,7.6
2013,May,Oregon,Multnomah County,6.6
2013,January,Oregon,Polk County,9.7
2013,January,Oregon,Yamhill County,9.0
2013,January,Oregon,Jefferson County,14.7
2013,January,Oregon,Josephine County,13.3
2013,January,Oregon,Hood River County,8.2
2013,January,Oregon,Klamath County,13.7
2013,January,Oregon,Baker County,12.8
2013,January,Oregon,Curry County,12.9
2013,January,Oregon,Linn County,11.5
2013,January,Oregon,Umatilla County,11.3
2013,January,Oregon,Lincoln County,10.8
2013,January,Oregon,Jackson County,11.6
2013,January,Oregon,Marion County,10.8
2013,January,Oregon,Tillamook County,10.7
2013,January,Oregon,Wasco County,10.9
2013,January,Oregon,Morrow County,9.8
2013,January,Oregon,Malheur County,11.0
2013,January,Oregon,Clatsop County,9.9
2013,January,Oregon,Benton County,6.6
2013,January,Oregon,Union County,10.8
2013,January,Oregon,Coos County,11.8
2013,January,Oregon,Lake County,14.7
2013,January,Oregon,Washington County,7.4
2013,January,Oregon,Douglas County,12.2
2013,January,Oregon,Clackamas County,8.4
2013,January,Oregon,Sherman County,13.1
2013,January,Oregon,Crook County,14.9
2013,January,Oregon,Gilliam County,12.0
2013,January,Oregon,Harney County,14.9
2013,January,Oregon,Deschutes County,12.1
2013,January,Oregon,Columbia County,11.5
2013,January,Oregon,Wheeler County,8.5
2013,January,Oregon,Grant County,17.8
2013,January,Oregon,Wallowa County,15.5
2013,January,Oregon,Lane County,9.4
2013,January,Oregon,Multnomah County,7.9
2013,June,Oregon,Polk County,8.4
2013,June,Oregon,Yamhill County,7.8
2013,June,Oregon,Jefferson County,9.3
2013,June,Oregon,Josephine County,11.3
2013,June,Oregon,Hood River County,6.9
2013,June,Oregon,Klamath County,10.2
2013,June,Oregon,Baker County,8.8
2013,June,Oregon,Curry County,10.2
2013,June,Oregon,Linn County,9.7
2013,June,Oregon,Umatilla County,8.1
2013,June,Oregon,Lincoln County,8.6
2013,June,Oregon,Jackson County,9.9
2013,June,Oregon,Marion County,8.9
2013,June,Oregon,Tillamook County,8.1
2013,June,Oregon,Wasco County,5.9
2013,June,Oregon,Morrow County,7.7
2013,June,Oregon,Malheur County,8.8
2013,June,Oregon,Clatsop County,7.6
2013,June,Oregon,Benton County,6.2
2013,June,Oregon,Union County,8.0
2013,June,Oregon,Coos County,10.3
2013,June,Oregon,Lake County,10.8
2013,June,Oregon,Washington County,6.6
2013,June,Oregon,Douglas County,10.5
2013,June,Oregon,Clackamas County,7.3
2013,June,Oregon,Sherman County,8.9
2013,June,Oregon,Crook County,11.5
2013,June,Oregon,Gilliam County,9.6
2013,June,Oregon,Harney County,10.4
2013,June,Oregon,Deschutes County,9.3
2013,June,Oregon,Columbia County,9.7
2013,June,Oregon,Wheeler County,5.9
2013,June,Oregon,Grant County,10.4
2013,June,Oregon,Wallowa County,8.9
2013,June,Oregon,Lane County,8.2
2013,June,Oregon,Multnomah County,7.0
2013,September,Oregon,Polk County,7.1
2013,September,Oregon,Yamhill County,6.6
2013,September,Oregon,Jefferson County,8.3
2013,September,Oregon,Josephine County,9.7
2013,September,Oregon,Hood River County,4.4
2013,September,Oregon,Klamath County,9.0
2013,September,Oregon,Baker County,7.9
2013,September,Oregon,Curry County,8.8
2013,September,Oregon,Linn County,8.5
2013,September,Oregon,Umatilla County,7.6
2013,September,Oregon,Lincoln County,7.4
2013,September,Oregon,Jackson County,8.4
2013,September,Oregon,Marion County,7.7
2013,September,Oregon,Tillamook County,7.1
2013,September,Oregon,Wasco County,6.9
2013,September,Oregon,Morrow County,5.9
2013,September,Oregon,Malheur County,6.8
2013,September,Oregon,Clatsop County,6.4
2013,September,Oregon,Benton County,5.2
2013,September,Oregon,Union County,7.0
2013,September,Oregon,Coos County,9.1
2013,September,Oregon,Lake County,8.8
2013,September,Oregon,Washington County,5.7
2013,September,Oregon,Douglas County,9.4
2013,September,Oregon,Clackamas County,6.3
2013,September,Oregon,Sherman County,7.2
2013,September,Oregon,Crook County,10.1
2013,September,Oregon,Gilliam County,8.1
2013,September,Oregon,Harney County,8.7
2013,September,Oregon,Deschutes County,8.0
2013,September,Oregon,Columbia County,8.7
2013,September,Oregon,Wheeler County,5.5
2013,September,Oregon,Grant County,8.9
2013,September,Oregon,Wallowa County,7.3
2013,September,Oregon,Lane County,7.2
2013,September,Oregon,Multnomah County,6.1
2013,April,Oregon,Polk County,8.1
2013,April,Oregon,Yamhill County,7.6
2013,April,Oregon,Jefferson County,10.5
2013,April,Oregon,Josephine County,11.2
2013,April,Oregon,Hood River County,7.2
2013,April,Oregon,Klamath County,10.9
2013,April,Oregon,Baker County,9.8
2013,April,Oregon,Curry County,10.9
2013,April,Oregon,Linn County,9.8
2013,April,Oregon,Umatilla County,8.9
2013,April,Oregon,Lincoln County,9.1
2013,April,Oregon,Jackson County,10.0
2013,April,Oregon,Marion County,9.0
2013,April,Oregon,Tillamook County,8.6
2013,April,Oregon,Wasco County,7.8
2013,April,Oregon,Morrow County,7.5
2013,April,Oregon,Malheur County,8.5
2013,April,Oregon,Clatsop County,8.1
2013,April,Oregon,Benton County,5.5
2013,April,Oregon,Union County,8.6
2013,April,Oregon,Coos County,10.5
2013,April,Oregon,Lake County,12.5
2013,April,Oregon,Washington County,6.3
2013,April,Oregon,Douglas County,10.8
2013,April,Oregon,Clackamas County,7.1
2013,April,Oregon,Sherman County,9.6
2013,April,Oregon,Crook County,12.5
2013,April,Oregon,Gilliam County,9.8
2013,April,Oregon,Harney County,12.3
2013,April,Oregon,Deschutes County,9.7
2013,April,Oregon,Columbia County,9.6
2013,April,Oregon,Wheeler County,5.3
2013,April,Oregon,Grant County,14.8
2013,April,Oregon,Wallowa County,13.2
2013,April,Oregon,Lane County,8.0
2013,April,Oregon,Multnomah County,6.8
2013,December,Oregon,Polk County,7.2
2013,December,Oregon,Yamhill County,6.8
2013,December,Oregon,Jefferson County,10.5
2013,December,Oregon,Josephine County,10.0
2013,December,Oregon,Hood River County,5.9
2013,December,Oregon,Klamath County,10.5
2013,December,Oregon,Baker County,9.4
2013,December,Oregon,Curry County,10.6
2013,December,Oregon,Linn County,8.7
2013,December,Oregon,Umatilla County,8.9
2013,December,Oregon,Lincoln County,8.5
2013,December,Oregon,Jackson County,8.6
2013,December,Oregon,Marion County,8.0
2013,December,Oregon,Tillamook County,7.9
2013,December,Oregon,Wasco County,8.6
2013,December,Oregon,Morrow County,7.6
2013,December,Oregon,Malheur County,8.2
2013,December,Oregon,Clatsop County,7.4
2013,December,Oregon,Benton County,5.1
2013,December,Oregon,Union County,8.0
2013,December,Oregon,Coos County,9.4
2013,December,Oregon,Lake County,10.3
2013,December,Oregon,Washington County,5.6
2013,December,Oregon,Douglas County,9.9
2013,December,Oregon,Clackamas County,6.3
2013,December,Oregon,Sherman County,8.4
2013,December,Oregon,Crook County,11.4
2013,December,Oregon,Gilliam County,8.6
2013,December,Oregon,Harney County,11.4
2013,December,Oregon,Deschutes County,8.8
2013,December,Oregon,Columbia County,8.7
2013,December,Oregon,Wheeler County,6.2
2013,December,Oregon,Grant County,12.0
2013,December,Oregon,Wallowa County,11.4
2013,December,Oregon,Lane County,7.1
2013,December,Oregon,Multnomah County,6.0
2013,July,Oregon,Polk County,8.3
2013,July,Oregon,Yamhill County,7.7
2013,July,Oregon,Jefferson County,9.4
2013,July,Oregon,Josephine County,11.2
2013,July,Oregon,Hood River County,5.8
2013,July,Oregon,Klamath County,10.1
2013,July,Oregon,Baker County,8.8
2013,July,Oregon,Curry County,10.1
2013,July,Oregon,Linn County,9.9
2013,July,Oregon,Umatilla County,8.8
2013,July,Oregon,Lincoln County,8.3
2013,July,Oregon,Jackson County,10.3
2013,July,Oregon,Marion County,8.7
2013,July,Oregon,Tillamook County,7.8
2013,July,Oregon,Wasco County,4.5
2013,July,Oregon,Morrow County,7.6
2013,July,Oregon,Malheur County,8.4
2013,July,Oregon,Clatsop County,7.2
2013,July,Oregon,Benton County,6.6
2013,July,Oregon,Union County,7.9
2013,July,Oregon,Coos County,10.4
2013,July,Oregon,Lake County,10.3
2013,July,Oregon,Washington County,6.6
2013,July,Oregon,Douglas County,10.7
2013,July,Oregon,Clackamas County,7.2
2013,July,Oregon,Sherman County,8.9
2013,July,Oregon,Crook County,11.3
2013,July,Oregon,Gilliam County,10.0
2013,July,Oregon,Harney County,9.8
2013,July,Oregon,Deschutes County,8.8
2013,July,Oregon,Columbia County,9.7
2013,July,Oregon,Wheeler County,6.4
2013,July,Oregon,Grant County,10.1
2013,July,Oregon,Wallowa County,8.4
2013,July,Oregon,Lane County,8.3
2013,July,Oregon,Multnomah County,6.9
2013,November,Oregon,Polk County,7.1
2013,November,Oregon,Yamhill County,6.9
2013,November,Oregon,Jefferson County,10.0
2013,November,Oregon,Josephine County,10.1
2013,November,Oregon,Hood River County,6.0
2013,November,Oregon,Klamath County,10.0
2013,November,Oregon,Baker County,9.0
2013,November,Oregon,Curry County,10.5
2013,November,Oregon,Linn County,8.8
2013,November,Oregon,Umatilla County,8.2
2013,November,Oregon,Lincoln County,8.4
2013,November,Oregon,Jackson County,8.7
2013,November,Oregon,Marion County,8.1
2013,November,Oregon,Tillamook County,7.9
2013,November,Oregon,Wasco County,8.9
2013,November,Oregon,Morrow County,7.3
2013,November,Oregon,Malheur County,7.4
2013,November,Oregon,Clatsop County,7.4
2013,November,Oregon,Benton County,4.9
2013,November,Oregon,Union County,7.6
2013,November,Oregon,Coos County,9.5
2013,November,Oregon,Lake County,10.3
2013,November,Oregon,Washington County,5.6
2013,November,Oregon,Douglas County,10.0
2013,November,Oregon,Clackamas County,6.4
2013,November,Oregon,Sherman County,9.3
2013,November,Oregon,Crook County,11.2
2013,November,Oregon,Gilliam County,8.8
2013,November,Oregon,Harney County,10.2
2013,November,Oregon,Deschutes County,8.8
2013,November,Oregon,Columbia County,8.9
2013,November,Oregon,Wheeler County,5.9
2013,November,Oregon,Grant County,10.9
2013,November,Oregon,Wallowa County,10.5
2013,November,Oregon,Lane County,7.2
2013,November,Oregon,Multnomah County,6.1
2012,February,Oregon,Polk County,9.6
2012,February,Oregon,Yamhill County,9.3
2012,February,Oregon,Jefferson County,15.1
2012,February,Oregon,Josephine County,13.5
2012,February,Oregon,Hood River County,8.5
2012,February,Oregon,Klamath County,13.8
2012,February,Oregon,Baker County,13.4
2012,February,Oregon,Curry County,13.5
2012,February,Oregon,Linn County,11.6
2012,February,Oregon,Umatilla County,10.8
2012,February,Oregon,Lincoln County,11.5
2012,February,Oregon,Jackson County,12.7
2012,February,Oregon,Marion County,11.2
2012,February,Oregon,Tillamook County,11.1
2012,February,Oregon,Wasco County,10.6
2012,February,Oregon,Morrow County,9.2
2012,February,Oregon,Malheur County,10.4
2012,February,Oregon,Clatsop County,10.0
2012,February,Oregon,Benton County,6.0
2012,February,Oregon,Union County,11.4
2012,February,Oregon,Coos County,12.0
2012,February,Oregon,Lake County,16.6
2012,February,Oregon,Washington County,7.6
2012,February,Oregon,Douglas County,13.4
2012,February,Oregon,Clackamas County,8.8
2012,February,Oregon,Sherman County,13.8
2012,February,Oregon,Crook County,16.2
2012,February,Oregon,Gilliam County,10.5
2012,February,Oregon,Harney County,15.4
2012,February,Oregon,Deschutes County,13.7
2012,February,Oregon,Columbia County,11.5
2012,February,Oregon,Wheeler County,8.8
2012,February,Oregon,Grant County,18.8
2012,February,Oregon,Wallowa County,15.3
2012,February,Oregon,Lane County,9.5
2012,February,Oregon,Multnomah County,8.3
2012,October,Oregon,Polk County,8.2
2012,October,Oregon,Yamhill County,7.9
2012,October,Oregon,Jefferson County,10.2
2012,October,Oregon,Josephine County,11.4
2012,October,Oregon,Hood River County,5.5
2012,October,Oregon,Klamath County,10.2
2012,October,Oregon,Baker County,9.0
2012,October,Oregon,Curry County,10.5
2012,October,Oregon,Linn County,10.1
2012,October,Oregon,Umatilla County,7.6
2012,October,Oregon,Lincoln County,9.1
2012,October,Oregon,Jackson County,9.8
2012,October,Oregon,Marion County,9.0
2012,October,Oregon,Tillamook County,9.0
2012,October,Oregon,Wasco County,8.2
2012,October,Oregon,Morrow County,7.1
2012,October,Oregon,Malheur County,7.8
2012,October,Oregon,Clatsop County,8.0
2012,October,Oregon,Benton County,5.6
2012,October,Oregon,Union County,8.2
2012,October,Oregon,Coos County,10.4
2012,October,Oregon,Lake County,10.7
2012,October,Oregon,Washington County,6.7
2012,October,Oregon,Douglas County,11.1
2012,October,Oregon,Clackamas County,7.6
2012,October,Oregon,Sherman County,9.3
2012,October,Oregon,Crook County,12.0
2012,October,Oregon,Gilliam County,10.3
2012,October,Oregon,Harney County,10.2
2012,October,Oregon,Deschutes County,10.1
2012,October,Oregon,Columbia County,10.2
2012,October,Oregon,Wheeler County,4.9
2012,October,Oregon,Grant County,11.6
2012,October,Oregon,Wallowa County,9.1
2012,October,Oregon,Lane County,8.4
2012,October,Oregon,Multnomah County,7.2
2012,March,Oregon,Polk County,9.7
2012,March,Oregon,Yamhill County,9.3
2012,March,Oregon,Jefferson County,14.0
2012,March,Oregon,Josephine County,13.2
2012,March,Oregon,Hood River County,8.7
2012,March,Oregon,Klamath County,13.3
2012,March,Oregon,Baker County,12.6
2012,March,Oregon,Curry County,13.0
2012,March,Oregon,Linn County,11.3
2012,March,Oregon,Umatilla County,10.3
2012,March,Oregon,Lincoln County,11.3
2012,March,Oregon,Jackson County,12.4
2012,March,Oregon,Marion County,11.0
2012,March,Oregon,Tillamook County,11.6
2012,March,Oregon,Wasco County,10.1
2012,March,Oregon,Morrow County,8.8
2012,March,Oregon,Malheur County,10.1
2012,March,Oregon,Clatsop County,10.1
2012,March,Oregon,Benton County,6.2
2012,March,Oregon,Union County,11.1
2012,March,Oregon,Coos County,12.1
2012,March,Oregon,Lake County,16.0
2012,March,Oregon,Washington County,7.6
2012,March,Oregon,Douglas County,13.1
2012,March,Oregon,Clackamas County,8.7
2012,March,Oregon,Sherman County,12.7
2012,March,Oregon,Crook County,15.4
2012,March,Oregon,Gilliam County,10.0
2012,March,Oregon,Harney County,14.7
2012,March,Oregon,Deschutes County,13.1
2012,March,Oregon,Columbia County,11.5
2012,March,Oregon,Wheeler County,8.4
2012,March,Oregon,Grant County,17.3
2012,March,Oregon,Wallowa County,16.1
2012,March,Oregon,Lane County,9.5
2012,March,Oregon,Multnomah County,8.1
2012,August,Oregon,Polk County,8.7
2012,August,Oregon,Yamhill County,8.5
2012,August,Oregon,Jefferson County,10.3
2012,August,Oregon,Josephine County,12.0
2012,August,Oregon,Hood River County,6.0
2012,August,Oregon,Klamath County,11.0
2012,August,Oregon,Baker County,9.3
2012,August,Oregon,Curry County,11.0
